Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
5034,BEACONSFIELD PRIMARY SCHOOL,5 HALE STREET,BEACONSFIELD,WA,6162,5 HALE STREET,BEACONSFIELD,WA,6162,-32.068989,115.7593864,08 9432 1000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,73,85,85,82,61,48,55,,,,,,,,,548
5720,BEAUMARIS PRIMARY SCHOOL,20 BEAUMARIS BOULEVARD,OCEAN REEF,WA,6027,20 BEAUMARIS BOULEVARD,OCEAN REEF,WA,6027,-31.74873142,115.7355637,08 6206 3100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,52,66,78,79,83,64,102,,,,,,,,,568
5084,BECKENHAM PRIMARY SCHOOL,386 RAILWAY PARADE,BECKENHAM,WA,6107,386 RAILWAY PARADE,BECKENHAM,WA,6107,-32.02408598,115.9573041,08 9278 3700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,52,60,55,56,50,45,56,,,,,,,,,414
1349,BEECHBORO CHRISTIAN SCHOOL,375 MARSHALL ROAD,BEECHBORO,WA,6063,375 MARSHALL ROAD,BEECHBORO,WA,6063,-31.85664957,115.9340083,08 9377 5211,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,53,50,44,33,36,37,38,43,,,,,,,,,334
5696,BEECHBORO PRIMARY SCHOOL,20 KING ROAD,BEECHBORO,WA,6063,20 KING ROAD,BEECHBORO,WA,6063,-31.86780968,115.9357571,08 9392 5300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,27,43,44,40,39,33,43,,,,,,,,,305
5756,BEELIAR PRIMARY SCHOOL,86 THE GRANGE,BEELIAR,WA,6164,86 THE GRANGE,BEELIAR,WA,6164,-32.13297396,115.8207228,08 6174 1400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,72,86,56,56,53,56,53,63,,,,,,,,,495
5859,BEENYUP PRIMARY SCHOOL,66 SHEPPARTON BOULEVARD,BYFORD,WA,6122,66 SHEPPARTON BOULEVARD,BYFORD,WA,6122,-32.233554,115.992722,08 9526 6500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,41,44,46,50,36,16,33,15,,,,,,,,,281
6057,BELDON EDUCATION SUPPORT CENTRE,10 PACIFIC WAY,BELDON,WA,6027,10 PACIFIC WAY,BELDON,WA,6027,-31.7746556,115.7572522,08 6207 3280,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,8,7,10,9,4,14,4,8,,,,,,,,,64
5674,BELDON PRIMARY SCHOOL,10 PACIFIC WAY,BELDON,WA,6027,10 PACIFIC WAY,BELDON,WA,6027,-31.7746556,115.7572522,08 6207 3240,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,41,31,55,39,46,24,43,,,,,,,,,319
5036,BELMAY PRIMARY SCHOOL,410 SYDENHAM STREET,CLOVERDALE,WA,6105,410 SYDENHAM STREET,CLOVERDALE,WA,6105,-31.9507814,115.9466374,08 6278 5400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,29,18,24,22,21,37,29,,,,,,,,,201
4005,BELMONT CITY COLLEGE,106 FISHER STREET,BELMONT,WA,6104,106 FISHER STREET,BELMONT,WA,6104,-31.95889136,115.9344344,08 9473 9800,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,168,150,177,173,153,139,,960
5038,BELMONT PRIMARY SCHOOL,213 GREAT EASTERN HIGHWAY,BELMONT,WA,6104,213 GREAT EASTERN HIGHWAY,BELMONT,WA,6104,-31.94467587,115.9228256,08 6216 1800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,8,14,11,11,8,9,7,12,,,,,,,,,80
4153,BELRIDGE SECONDARY COLLEGE,17 GWENDOLINE DRIVE,BELDON,WA,6027,17 GWENDOLINE DRIVE,BELDON,WA,6027,-31.77038385,115.7631759,08 9408 8000,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,156,198,173,193,147,120,,987
6091,BELRIDGE SECONDARY EDUCATION SUPPORT CENTRE,17 GWENDOLINE DRIVE,BELDON,WA,6027,17 GWENDOLINE DRIVE,BELDON,WA,6027,-31.77038385,115.7631759,08 9408 8050,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,21,24,26,17,13,24,,125
5039,BENCUBBIN PRIMARY SCHOOL,CNR MURRAY/MONGER STREETS,BENCUBBIN,WA,6477,C/- POST OFFICE,BENCUBBIN,WA,6477,-30.8076984,117.8572615,08 9685 2500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,3,7,1,4,4,2,6,,,,,,,,,33
5041,BENTLEY PRIMARY SCHOOL,15 HEDLEY STREET,BENTLEY,WA,6102,15 HEDLEY STREET,BENTLEY,WA,6102,-32.01035815,115.9115642,08 6455 8000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,37,39,41,39,28,36,25,,,,,,,,,285
5799,BERTRAM PRIMARY SCHOOL,CHAMPION DRIVE,BERTRAM,WA,6167,CHAMPION DRIVE,BERTRAM,WA,6167,-32.24665386,115.843541,08 6174 1000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,107,92,108,79,102,92,97,,,,,,,,,757
1285,BETHEL CHRISTIAN SCHOOL,20 BETHEL WAY,ALBANY,WA,6330,20 BETHEL WAY,ALBANY,WA,6330,-35.00481744,117.881185,08 9842 2100,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,34,33,28,27,26,24,35,26,,30,23,42,29,36,16,,409
4060,BEVERLEY DISTRICT HIGH SCHOOL,20 JOHN STREET,BEVERLEY,WA,6304,20 JOHN STREET,BEVERLEY,WA,6304,-32.10031422,116.9276944,08 9646 2500,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,13,17,13,16,15,25,17,15,,15,8,10,5,2,2,,173
5686,BIBRA LAKE PRIMARY SCHOOL,29 ANNOIS ROAD,BIBRA LAKE,WA,6163,29 ANNOIS ROAD,BIBRA LAKE,WA,6163,-32.09409186,115.8391505,08 6173 7100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,57,53,54,53,50,51,31,46,,,,,,,,,395
5044,BICTON PRIMARY SCHOOL,VIEW TERRACE,BICTON,WA,6157,VIEW TERRACE,BICTON,WA,6157,-32.03272881,115.786548,08 9205 5800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,70,73,82,68,53,65,49,,,,,,,,,520
5046,BINDOON PRIMARY SCHOOL,19 LEARNERS WAY,BINDOON,WA,6502,19 LEARNERS WAY,BINDOON,WA,6502,-31.38017209,116.0971002,08 9576 4500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,18,23,20,10,19,19,18,12,,,,,,,,,139
5047,BINNU PRIMARY SCHOOL,LAUDER STREET,BINNU,WA,6532,C/- POST OFFICE,BINNU,WA,6532,-28.04197194,114.6755891,08 9936 0300,MIDWEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,1,4,,2,2,4,1,,,,,,,,,14
1328,BIRLIRR NGAWIYIWU CATHOLIC SCHOOL,RINGER SOAK (KUNDAT DJARU COMM),VIA HALLS CREEK,WA,6770,RINGER SOAK (KUNDAT DJARU COMM),VIA HALLS CREEK,WA,6770,-18.794047,128.615847,08 9168 8720,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,3,7,4,3,8,2,6,3,,,,,,,,,36
5808,BLETCHLEY PARK PRIMARY SCHOOL,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,LOT 5003 BALFOUR STREET,SOUTHERN RIVER,WA,6110,-32.10259536,115.9462328,08 9234 6400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,74,76,103,109,90,102,114,129,,,,,,,,,797
1580,BLUE GUM MONTESSORI SCHOOL,11 HOPE ROAD,BIBRA LAKE,WA,6163,11 HOPE ROAD,BIBRA LAKE,WA,6163,-32.08519543,115.838553,08 9417 4060,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,31,26,36,34,38,25,13,18,,,,,,,,,221
5049,BLUFF POINT PRIMARY SCHOOL,18 MITCHELL STREET,BLUFF POINT,WA,6530,PO BOX 7166,GERALDTON PO,WA,6531,-28.7403527,114.6215834,08 9923 6650,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,31,33,35,26,33,30,34,,,,,,,,,243
4213,BOB HAWKE COLLEGE,200 ROBERTS ROAD,SUBIACO,WA,6008,PO BOX 8150,SUBIACO,WA,6008,-31.944538,115.8323,08 9222 5600,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y10,,,,,,,,,,330,324,325,284,,,,"1,263"
4061,BODDINGTON DISTRICT HIGH SCHOOL,25 POLLARD STREET,BODDINGTON,WA,6390,25 POLLARD STREET,BODDINGTON,WA,6390,-32.80157748,116.467088,08 9884 2900,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,19,36,27,37,29,21,29,26,,15,17,20,6,,,,282
1593,BOLD PARK COMMUNITY SCHOOL,61-63 POWIS STREET,WEMBLEY,WA,6014,61-63 POWIS STREET,WEMBLEY,WA,6014,-31.92384064,115.8231847,08 9387 5050,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,42,17,22,19,14,17,8,14,,5,13,15,16,18,6,,226
5052,BOLGART PRIMARY SCHOOL,28 SMITH STREET,BOLGART,WA,6568,28 SMITH STREET,BOLGART,WA,6568,-31.27358225,116.5108606,08 9627 5300,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y05,3,5,2,8,2,4,3,,,,,,,,,,27
5053,BOORAGOON PRIMARY SCHOOL,10 CLEMENTS ROAD,BOORAGOON,WA,6154,10 CLEMENTS ROAD,BOORAGOON,WA,6154,-32.03553443,115.8264595,08 6274 1800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,41,50,51,56,47,65,58,55,,,,,,,,,423
5054,BORDEN PRIMARY SCHOOL,STONE STREET,BORDEN,WA,6338,STONE STREET,BORDEN,WA,6338,-34.07290497,118.2630312,08 9828 3300,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y05,3,3,,4,2,6,2,,,,,,,,,,20
5055,BOULDER PRIMARY SCHOOL,LANE STREET,BOULDER,WA,6432,LOCKED BAG 1,BOULDER,WA,6432,-30.78003681,121.4875325,08 9092 4100,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,27,28,38,32,37,31,26,36,,,,,,,,,255
5058,BOYANUP PRIMARY SCHOOL,45 THOMAS STREET,BOYANUP,WA,6237,45 THOMAS STREET,BOYANUP,WA,6237,-33.48596223,115.7308445,08 9732 3700,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,11,17,21,17,21,15,14,10,,,,,,,,,126
5718,BOYARE PRIMARY SCHOOL,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,9 THREADLEAF WAY,MIRRABOOKA,WA,6061,-31.85724948,115.8734207,08 9338 2500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,25,16,25,33,29,23,28,,,,,,,,,198
4062,BOYUP BROOK DISTRICT HIGH SCHOOL,77 BARRON STREET,BOYUP BROOK,WA,6244,77 BARRON STREET,BOYUP BROOK,WA,6244,-33.83634699,116.3913376,08 9765 0000,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,10,20,17,14,20,11,16,13,,17,23,14,10,,,,185
5863,BRABHAM PRIMARY SCHOOL,31 LAKEFIELD DRIVE,BRABHAM,WA,6055,31 LAKEFIELD DRIVE,BRABHAM,WA,6055,-31.821305,115.97205,08 9265 1840,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,200,191,176,129,115,89,87,83,,,,,,,,,"1,070"
5638,BRAESIDE PRIMARY SCHOOL,CARINYA GARDENS,KATANNING,WA,6317,CARINYA GARDENS,KATANNING,WA,6317,-33.679,117.56,08 9821 3500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,16,20,19,16,17,21,19,30,,,,,,,,,158
5624,BRAMFIELD PARK PRIMARY SCHOOL,YULE STREET,MADDINGTON,WA,6109,YULE STREET,MADDINGTON,WA,6109,-32.04680274,115.9950359,08 9217 8600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,32,50,50,48,36,39,50,46,,,,,,,,,351
5060,BREMER BAY PRIMARY SCHOOL,GARNETT ROAD,BREMER BAY,WA,6338,GARNETT ROAD,BREMER BAY,WA,6338,-34.393283,119.37476,08 9837 1200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,11,4,1,3,5,4,2,,,,,,,,,30
5061,BRENTWOOD PRIMARY SCHOOL,2 DAWSON ROAD,BRENTWOOD,WA,6153,2 DAWSON ROAD,BRENTWOOD,WA,6153,-32.04149754,115.847177,08 6258 6950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,43,31,40,39,54,50,47,,,,,,,,,338
4007,BRIDGETOWN HIGH SCHOOL,58 STEERE STREET,BRIDGETOWN,WA,6255,PO BOX 600,BRIDGETOWN,WA,6255,-33.95993882,116.1420907,08 9761 0100,SOUTH WEST,High Schools,SECONDARY SCHOOLS,Y07,Y10,,,,,,,,,,46,49,37,42,,,,174
5062,BRIDGETOWN PRIMARY SCHOOL,178 ROE STREET,BRIDGETOWN,WA,6255,178 ROE STREET,BRIDGETOWN,WA,6255,-33.95485467,116.1407977,08 9761 0150,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,18,29,23,27,23,38,32,31,,,,,,,,,221
5586,BROOKMAN PRIMARY SCHOOL,34 BROOKMAN AVENUE,LANGFORD,WA,6147,34 BROOKMAN AVENUE,LANGFORD,WA,6147,-32.03670459,115.9390727,08 9366 0950,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,42,48,36,41,35,42,45,,,,,,,,,329
4063,BROOKTON DISTRICT HIGH SCHOOL,20 TILLER STREET,BROOKTON,WA,6306,20 TILLER STREET,BROOKTON,WA,6306,-32.37207392,117.0086817,08 9642 5000,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,10,9,12,17,16,14,8,12,,2,6,6,1,,,,113
5839,BROOME NORTH PRIMARY SCHOOL,100 TANAMI DRIVE,BROOME,WA,6725,PO BOX 5996,BROOME,WA,6725,-17.9266374,122.2301416,08 9195 3000,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,44,60,54,59,53,44,51,,,,,,,,,405
5712,BROOME PRIMARY SCHOOL,WELD STREET,BROOME,WA,6725,PO BOX 1744,BROOME,WA,6725,-17.96120109,122.2379626,08 9194 7500,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,35,36,50,47,50,44,47,52,,,,,,,,,361
4064,BROOME SENIOR HIGH SCHOOL,FREDERICK STREET,BROOME,WA,6725,PO BOX 1316,BROOME,WA,6725,-17.95614273,122.2323264,08 9195 3100,KIMBERLEY,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,154,130,146,154,125,92,,801
5065,BROOMEHILL PRIMARY SCHOOL,HASSELL STREET,BROOMEHILL,WA,6318,C/- POST OFFICE,BROOMEHILL,WA,6318,-33.84507375,117.6342811,08 9824 0500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,5,3,2,3,9,4,5,,,,,,,,,35
4065,BRUCE ROCK DISTRICT HIGH SCHOOL,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,37 DUNSTALL STREET,BRUCE ROCK,WA,6418,-31.87363474,118.1476627,08 9082 1900,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,12,9,11,14,5,11,13,15,,7,9,8,6,,,,120
5067,BRUNSWICK JUNCTION PRIMARY SCHOOL,6 VINCENT STREET,BRUNSWICK JUNCTION,WA,6224,PO BOX 201,BRUNSWICK JUNCTION,WA,6224,-33.2517339,115.8341389,08 9788 9100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,11,5,6,12,6,8,10,5,,,,,,,,,63
5574,BULL CREEK PRIMARY SCHOOL,32 HARDY STREET,BULL CREEK,WA,6149,32 HARDY STREET,BULL CREEK,WA,6149,-32.06013661,115.8610064,08 6216 4400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,34,39,48,43,59,56,61,,,,,,,,,374
4066,BULLSBROOK COLLEGE,CHITTERING ROAD,BULLSBROOK,WA,6084,CHITTERING ROAD,BULLSBROOK,WA,6084,-31.66171848,116.033179,08 9501 7600,NORTH METROPOLITAN,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,31,57,66,77,60,50,73,61,,85,87,72,80,61,56,,916
8039,BULLSBROOK COMMUNITY KINDERGARTEN,25 CAPORN STREET,EAST BULLSBROOK,WA,6084,PO BOX 525,BULLSBROOK,WA,6084,-31.66245045,116.0303767,08 9571 1392,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,28,,,,,,,,,,,,,,,,28
1524,BUNBURY BAPTIST COLLEGE,133 NORTON PROMENADE,DALYELLUP,WA,6230,133 NORTON PROMENADE,DALYELLUP,WA,6230,-33.400403,115.627001,08 9790 0000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y11,46,37,50,56,47,42,53,60,,88,84,91,71,33,,,758
1222,BUNBURY CATHEDRAL GRAMMAR SCHOOL,5 ALLEN ROAD,GELORUP,WA,6230,5 ALLEN ROAD,GELORUP,WA,6230,-33.404668,115.63864,08 9722 6000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,26,16,27,19,22,41,38,38,,63,79,81,76,68,54,,648
1029,BUNBURY CATHOLIC COLLEGE,LOT 4 RODSTED STREET,BUNBURY,WA,6230,LOT 4 RODSTED STREET,BUNBURY,WA,6230,-33.34342203,115.6614239,08 9721 0000,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,191,191,168,168,133,121,,972
5070,BUNBURY PRIMARY SCHOOL,2-18 LOVEGROVE AVENUE,BUNBURY,WA,6230,PO BOX 1908,BUNBURY,WA,6231,-33.33305655,115.6381042,08 9796 3050,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,44,48,53,55,55,63,63,65,,,,,,,,,446
1521,BUNBURY REGIONAL COMMUNITY COLLEGE,"LEVEL 1, 16 VICTORIA STREET",BUNBURY,WA,6230,"LEVEL 1, 16 VICTORIA STREET",BUNBURY,WA,6230,-33.32065,115.63714,0459 915 803 ,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y10,Y12,,,,,,,,,,,,,51,56,53,,160
4008,BUNBURY SENIOR HIGH SCHOOL,10-44 HAIG CRESCENT,BUNBURY,WA,6230,10-44 HAIG CRESCENT,BUNBURY,WA,6230,-33.32746917,115.6326077,08 9797 8900,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,187,188,196,177,135,99,,982
5508,BUNGAREE PRIMARY SCHOOL,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,9 CENTAURUS STREET,ROCKINGHAM,WA,6168,-32.29110842,115.7378237,08 9553 8400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,33,25,32,39,21,40,24,36,,,,,,,,,250
6031,BURBRIDGE SCHOOL,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,46 BURBRIDGE AVENUE,KOONDOOLA,WA,6064,-31.83872675,115.8619753,08 9345 6700,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,KIN,Y12,1,4,1,3,3,8,2,1,,5,3,8,4,5,12,,60
5868,BURNS BEACH PRIMARY SCHOOL,10 WATCOMBE AVENUE,BURNS BEACH,WA,6028,10 WATCOMBE AVENUE,BURNS BEACH,WA,6028,-31.727164,115.729576,08 9233 6850,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,53,46,30,38,36,22,28,,,,,,,,,291
5591,BURRENDAH PRIMARY SCHOOL,CASTLEREAGH CLOSE,WILLETTON,WA,6155,CASTLEREAGH CLOSE,WILLETTON,WA,6155,-32.05988334,115.8805782,08 9266 6200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,55,69,57,76,114,96,99,,,,,,,,,597
5715,BURRINGURRAH REMOTE COMMUNITY SCHOOL,BURRINGURRAH COMMUNITY,MOUNT JAMES,WA,6642,MOUNT JAMES LOCKED BAG,MEEKATHARRA,WA,6642,-24.651178,116.932686,08 9943 1650,MIDWEST,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y12,2,3,2,3,1,2,7,1,,5,2,2,3,1,1,,35
5076,BUSSELTON PRIMARY SCHOOL,AVOCET BOULEVARD,BUSSELTON,WA,6280,AVOCET BOULEVARD,BUSSELTON,WA,6280,-33.63955416,115.3763212,08 9751 6400,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,16,20,21,37,28,34,35,27,,,,,,,,,218
4009,BUSSELTON SENIOR HIGH SCHOOL,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,136-156 BUSSELL HIGHWAY,BUSSELTON,WA,6280,-33.6575772,115.3250971,08 9751 8900,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,103,107,110,118,106,84,,628
4191,BUTLER COLLEGE,15 MCCORMACK BOULEVARD,BUTLER,WA,6036,PO BOX 317,QUINNS ROCKS,WA,6030,-31.65166367,115.7087008,08 9561 4200,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,173,205,219,251,234,193,,"1,275"
5783,BUTLER PRIMARY SCHOOL,30 TOLLESBURY AVENUE,BUTLER,WA,6036,PO BOX 339,QUINNS ROCKS,WA,6030,-31.6461099,115.7027364,08 9561 7700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,51,70,62,68,67,74,62,76,,,,,,,,,530
8313,BYFORD COMMUNITY KINDERGARTEN,49 PARK ROAD,BYFORD,WA,6122,49 PARK ROAD,BYFORD,WA,6122,-32.21674443,116.0124505,08 9525 1125,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,17,,,,,,,,,,,,,,,,17
1435,BYFORD JOHN CALVIN SCHOOL,30 SOLDIERS ROAD,BYFORD,WA,6122,30 SOLDIERS ROAD,BYFORD,WA,6122,-32.22411516,116.0057146,08 9525 0261,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,27,34,27,33,24,23,37,25,,,,,,,,,230
5078,BYFORD PRIMARY SCHOOL,36 CLIFTON STREET,BYFORD,WA,6122,36 CLIFTON STREET,BYFORD,WA,6122,-32.21943768,116.0121953,08 9526 6300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,57,49,57,43,53,41,44,,,,,,,,,375
4193,BYFORD SECONDARY COLLEGE,57 ABERNETHY ROAD,BYFORD,WA,6122,57 ABERNETHY ROAD,BYFORD,WA,6122,-32.22343162,116.0018793,08 9526 7700,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,284,255,249,276,238,156,,"1,458"
5705,CABLE BEACH PRIMARY SCHOOL,DAKAS STREET,BROOME,WA,6725,PO BOX 1453,BROOME,WA,6725,-17.95879062,122.2164767,08 9194 7300,KIMBERLEY,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,30,27,36,42,32,38,36,40,,,,,,,,,281
5079,CADOUX PRIMARY SCHOOL,3821 CADOUX-KOORDA ROAD,CADOUX,WA,6466,PO BOX 29,CADOUX,WA,6466,-30.77070399,117.1366031,08 9673 0670,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,4,1,1,3,4,1,2,,,,,,,,,18
5800,CALADENIA PRIMARY SCHOOL,89 BOARDMAN ROAD,CANNING VALE,WA,6155,89 BOARDMAN ROAD,CANNING VALE,WA,6155,-32.07496451,115.932729,08 6258 9350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,100,119,120,121,112,148,134,111,,,,,,,,,965
5080,CALINGIRI PRIMARY SCHOOL,18 CAVELL STREET,CALINGIRI,WA,6569,18 CAVELL STREET,CALINGIRI,WA,6569,-31.090094,116.449243,08 9628 8500,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,2,3,4,7,2,4,2,,,,,,,,,28
5081,CALISTA PRIMARY SCHOOL,22 HARLOW ROAD,CALISTA,WA,6167,PO BOX 457,KWINANA,WA,6966,-32.24514843,115.8106046,08 9414 2350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,55,55,65,44,53,66,53,,,,,,,,,439
5533,CAMBOON PRIMARY SCHOOL,FORDER ROAD,NORANDA,WA,6062,FORDER ROAD,NORANDA,WA,6062,-31.87744461,115.8910542,08 9218 1400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,42,42,44,45,46,46,49,,,,,,,,,350
5777,CAMPBELL PRIMARY SCHOOL,CAMPBELL ROAD,CANNING VALE,WA,6155,CAMPBELL ROAD,CANNING VALE,WA,6155,-32.08812075,115.9307582,08 9456 8300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,75,67,56,58,80,67,68,,,,,,,,,530
4500,CANNING COLLEGE,MARQUIS STREET,BENTLEY,WA,6102,PO BOX 1148,BENTLEY DC,WA,6983,-32.00942925,115.8971202,08 9278 3500,SOUTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS,Y10,Y12,,,,,,,,,,,,,4,8,73,31,116
4174,CANNING VALE COLLEGE,26 DUMBARTON ROAD,CANNING VALE,WA,6155,26 DUMBARTON ROAD,CANNING VALE,WA,6155,-32.08291838,115.9227838,08 9334 9000,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,234,235,211,249,198,203,,"1,330"
6089,CANNING VALE EDUCATION SUPPORT CENTRE,THE RAMBLE,CANNING VALE,WA,6155,THE RAMBLE,CANNING VALE,WA,6155,-32.0760558,115.9128115,08 9427 6030,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,9,7,5,9,5,2,3,6,,,,,,,,,46
